price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,yr_built,yr_renovated
3036283.22,3,1.75,1620,4200,1,5,830,790,1945,0
10959748.21,3,1.75,2250,26337,1,3,2250,0,1980,0
34662297.2,3,2.5,1720,99916,2,4,1720,0,1990,0
7463474.08,4,2.5,3030,9687,2,3,2020,1010,1998,2006
5850421.38,3,1,1030,9120,1,3,1030,0,1961,2004
3882989.5,3,2.5,2190,4882,2,3,2190,0,1999,0
4886648.36,3,2,1440,5600,1,4,720,720,1942,2007
5272831.99,4,2.5,2170,9600,1,3,1460,710,1980,0
3756156.46,4,3.75,2930,3200,1.5,5,2130,800,1925,0
5953503.21,3,1.5,1180,9048,1,3,1180,0,1960,2012
22771320.14,4,4.25,2360,57514,2,4,2360,0,1939,1987
4728939.32,3,1.5,1660,8797,1,4,1660,0,1956,0
5291230.82,3,2.75,2390,9313,1,5,1390,1000,1942,0
3188420.12,3,2,1360,5120,1.5,4,910,450,1924,0
3068934.75,3,2.25,1840,3500,1.5,5,1540,300,1910,0
17785827.39,3,2.25,1800,43647,1,4,1800,0,1976,1992
7882663.39,4,3.75,4130,12320,2,3,4130,0,2001,0
47168827.14,3,1.75,2220,132858,1,3,1110,1110,1988,2000
6300334.69,5,3.5,3490,9680,2,3,2460,1030,1980,0
3691110.12,4,2.5,1830,5175,2,3,1830,0,2003,0
4578097.1,4,2.75,1550,4000,1.5,3,1550,0,1930,1997
6625763.88,3,2,2050,9000,1,4,2050,0,1951,1999
5158814.55,2,1,1230,6600,1,3,1130,100,1906,2014
4988042.51,4,2.5,3150,5886,2,3,3150,0,2014,0
16083070.25,3,2.25,3800,33825,1,4,3330,470,1976,1992
2611000.76,3,2.5,1350,3068,2,3,1350,0,1991,0
4596567.93,3,2,1530,8700,1,4,1530,0,1970,0
4774997.33,3,2.5,2290,2798,3,4,2290,0,1953,1983
8342991.71,2,1.5,1480,15641,1,4,1480,0,1940,2001
5463796.24,3,1.75,1970,10270,1,4,1970,0,1966,0
4182432.65,2,1,720,4840,1,4,720,0,1947,1988
3749536.69,3,2,1080,7236,1,5,1080,0,1947,0
19330299.29,4,2.5,2790,45902,2,3,2790,0,1987,2000
4449296.57,5,2.75,2040,7488,1,4,1200,840,1969,0
5776526.19,3,1,1320,8220,1,3,1320,0,1959,1989
20579521.55,3,2.25,1680,57063,2,4,1680,0,1989,0
3632859.4,3,2,2140,4923,1,4,1070,1070,1928,0
6473040.45,3,1.75,1660,9600,1,3,1380,280,1981,2013
3351556.68,3,2.25,1540,5338,1,5,770,770,1954,0
6885707.39,3,2,1880,10758,1,5,940,940,1952,1998
6631344.47,3,1,1250,15603,1,4,1250,0,1959,0
48813101.52,5,2,2120,137565,1.5,3,2120,0,1913,1983
2935586.09,3,1.75,1810,3000,1.5,4,1810,0,1903,0
6088421.08,3,2.5,2370,11172,2,3,2370,0,1993,0
3430420.96,3,2.5,1970,4036,2,4,1970,0,2003,0
3562482.13,3,2.5,2110,4099,2,3,2110,0,2001,0
7165573.85,3,3,2080,10521,1.5,3,2080,0,2004,2003
7209831.85,4,2.25,3720,12384,1,5,1860,1860,1970,0
3289189.22,2,1.75,1370,5125,1,5,1370,0,1944,0
8407560.27,4,2.5,2961,12146,2,3,2961,0,1998,2006
7694200.99,3,2.25,2090,12112,2,3,2090,0,1983,2009
4973234.36,3,2.5,2600,7210,2,3,2600,0,1989,0
4887522,3,2.25,1870,9000,1,3,1440,430,1978,0
7380830.15,4,2.5,2620,9873,2,3,2620,0,1987,2000
21714998.64,3,2.5,2430,54059,2,3,2430,0,1987,2000
6994010.28,3,1.75,1340,16480,1,4,1340,0,1968,0
6458256.54,2,1,1170,10621,1,3,1170,0,1963,2008
5344048.12,3,1.75,2000,10182,1,5,1400,600,1963,0
5973143.16,5,2.5,2070,12000,1,4,1340,730,1967,0
8525295.26,4,3,4590,9150,2,3,3490,1100,1981,2013
4063874.48,5,1,2550,4623,2.5,4,2550,0,1905,0
4511199.22,3,1,1060,9600,1,4,1060,0,1962,0
3052796.91,2,1.75,1220,5000,1,5,860,360,1921,0
4185881.94,4,2.25,1790,7203,1,4,1110,680,1973,0
4818265.53,3,2,2060,4040,1,4,1120,940,1947,1988
1828150.34,2,2.5,1140,1182,3,3,1140,0,2007,0
6973419.68,4,2.5,2870,12648,2,4,2870,0,1986,0
14968169.99,6,1.5,2550,33740,1,4,1750,800,1958,1972
6082588.09,4,3.5,2790,10125,1.5,5,2790,0,1985,0
5534548.47,3,1,1110,7962,1,3,1110,0,1962,2003
3026534.84,2,1,940,5375,1,4,940,0,1952,0
10096796.88,3,1.75,2880,18296,1,3,1580,1300,1958,2004
3050258.05,3,1.5,1200,4800,1,4,1200,0,1962,0
4480158.84,3,1,1030,4958,1,5,1030,0,1952,1998
2396653.2,2,2.5,1240,2689,2,3,1240,0,1986,0
4621108.75,3,2,1200,9566,1,3,1200,0,1995,0
4071730.93,3,3.25,2780,4002,2,3,2780,0,2009,0
4448658.97,3,2.25,1765,7652,2,3,1765,0,1996,0
8125874.42,4,2.5,1960,14242,1,4,1290,670,1958,1972
6353786.53,2,2.5,2680,11214,1,3,2680,0,2006,0
4150028.53,3,2,1410,7622,1,4,1410,0,1983,0
3543822.43,4,2.5,2240,3712,2,3,2240,0,2014,0
5539445.5,4,2.75,3120,7644,2,3,3120,0,2010,0
3232923.26,3,2.25,1450,4706,2,3,1450,0,2009,0
5506897.71,3,3,2340,5002,2,3,2340,0,2013,1923
3847244.25,5,2.75,2481,4045,2,3,2481,0,2014,0
3666593.52,3,3.25,1530,1602,2,3,1140,390,2013,1923
3971597.68,3,2.25,1250,7500,1,5,1250,0,1942,0
6462212.12,1,0.75,560,12120,1,3,560,0,1967,2011
4519871.3,4,1.75,2200,7475,1,5,1100,1100,1955,0
5074265.54,3,1.75,1460,10584,1,3,990,470,1997,0
4818808.67,3,1.5,1650,9380,1,5,1130,520,1978,0
10048439.6,5,2.5,3200,17204,1,3,2160,1040,1952,2008
16132325.7,3,2.25,2560,41346,2,3,2560,0,1986,0
3487178.25,3,2.25,2080,4252,1.5,3,1550,530,2003,0
3719042.66,3,1,1070,7140,1,3,1070,0,1989,0
7935277.62,3,1.75,2190,12626,2,4,2190,0,1978,2000
8866972.62,3,1.5,2060,15837,1.5,3,2060,0,1903,2005
6523159.19,3,1.75,2640,8000,1,4,1320,1320,1960,2001
6157940.39,3,2.5,1720,8755,1,3,1000,720,1983,2009
7933512.11,5,3.5,3880,13885,2,4,2540,1340,1979,0
4408021.92,2,1,960,4920,1,3,960,0,1942,1999
21762073.42,3,2.5,2340,59058,1,3,2340,0,1985,0
7040930.81,3,2.5,2660,13367,2,3,2660,0,1992,0
5173787.44,3,1.75,2090,4725,2,3,1610,480,1947,2013
3593225.63,3,2.5,1820,4910,2,3,1820,0,1993,0
5006533.07,4,2.5,2310,8030,2,3,2310,0,1978,0
5976320.72,3,1,920,14400,1,4,920,0,1977,0
6940519.53,1,1,790,13062,1,3,790,0,1942,1999
5333686.27,2,1.75,1500,6800,1,4,910,590,1942,1982
5147723.58,3,1,1240,11108,1,4,1240,0,1952,0
14576706.34,4,2.5,2730,36183,2,3,2730,0,1986,0
5062067.88,3,1,1170,11000,1,2,1170,0,1980,0
7610937.95,5,3.25,3410,9088,2,3,2760,650,1912,1994
5747693.18,4,2.5,2700,9320,2,4,2700,0,1994,0
5913302.6,4,1.75,1650,7800,1,3,1650,0,1968,1997
3337062.56,2,1,670,2378,1,3,670,0,1919,2001
4404989.16,3,2,1670,7757,1,3,1670,0,1992,0
5265843.91,3,1.75,1530,10731,1,3,1530,0,1986,0
4152888.47,3,2.25,1500,7615,1,3,1150,350,1984,0
4162431.63,4,1.75,1720,7200,1,3,1220,500,1974,0
6622011.02,5,3,2920,11440,2,3,2920,0,2003,0
4228260.02,3,1,910,4500,1,3,910,0,1948,1994
4204237.94,3,1,1050,4160,1,4,1050,0,1925,1968
5838513.92,3,2,1540,7800,1,3,1540,0,2004,2003
5436624.12,3,1,1210,7440,1,3,1210,0,1949,1998
7680534.37,5,2.5,2650,11455,1,3,1400,1250,1961,2004
3243059.67,3,2,1990,3990,1,5,1130,860,1912,0
5290759.6,5,2.75,2660,8737,1,5,1470,1190,1969,0
8127014.29,4,2.5,4060,9734,1,3,2150,1910,1977,2004
9801741.4,5,2.5,2300,23345,1,5,1170,1130,1967,0
7823979.01,6,2.75,2630,16411,1,4,1650,980,1974,0
5306129.39,2,1,770,8149,1,5,770,0,1948,1985
7066937.73,4,2.75,3790,10669,2,3,3790,0,1999,0
4743096.88,4,2.75,2540,7210,1,4,1600,940,1979,0
6659529.13,4,2.25,2500,8500,1,4,1600,900,1978,2000
4646540.31,4,2.5,2150,7303,2,3,2150,0,2005,0
5002307.24,3,1.75,1670,9600,1,5,1670,0,1961,0
7621628.08,3,2,1800,12669,1,3,1800,0,1956,1990
6351673.05,3,2.5,2070,12708,2,3,2070,0,1996,0
2092149.25,2,1,830,2820,1,4,830,0,1920,0
5436167.43,3,2.25,2370,9619,1,4,1650,720,1973,0
4602764.09,3,1,1010,5400,1,3,1010,0,1959,1989
4637533.81,3,1.5,1420,4500,1,3,1420,0,1959,1989
6588492.01,4,2,2120,8701,1.5,4,2120,0,1960,2001
4332167.96,4,1.75,2020,7029,1,4,1430,590,1979,0
2377932.98,3,2.5,1520,2208,2,3,1040,480,2007,0
3209222.09,2,1,820,6250,1,4,820,0,1922,0
2391966.83,3,2.5,1690,1553,2.5,3,1690,0,2007,0
5824664.9,3,2,2260,11305,1,3,1130,1130,1986,0
4475348.35,3,2.25,1830,7897,1,4,1290,540,1986,0
5215084.33,3,2,1350,11150,1,3,1110,240,1995,0
4311546.45,5,3.5,3280,4000,2,3,2440,840,2003,0
17669592.77,4,2.5,2770,45514,2,4,2770,0,1989,0
5579853.68,4,2.5,2770,8642,2,4,2770,0,1987,0
4169944.14,4,2.5,2460,5091,2,3,2460,0,2003,0
16191277.48,3,3.25,4720,32467,2,3,3190,1530,1998,2006
5677286.95,2,1,1250,8100,1,4,1250,0,1947,1988
4262837.86,3,2,1710,7225,2,4,1710,0,1988,0
5025438.49,3,1.75,1840,5101,1,5,1040,800,1952,1998
4084751.83,4,2.5,2000,5962,2,3,2000,0,1999,0
6072029.24,1,1,650,15364,1,4,650,0,1967,0
5794493.23,3,1.5,1020,9072,1,3,920,100,1930,1997
9314268.5,2,1,1500,18540,1,3,1500,0,1950,2005
3622203.95,3,2.5,2060,4399,2,3,2060,0,2007,0
12941581.76,3,1.5,1810,29308,1,3,950,860,1983,2009
12817779.64,6,4.5,3810,28176,1,5,3810,0,1969,0
4521008.49,2,1.75,1650,4000,1,4,950,700,1947,1988
1994808.93,3,3.25,1540,704,3,3,1540,0,2011,0
5241611.29,3,1.5,2080,5244,1,3,1190,890,1959,1989
4157114.24,3,2.25,2430,5500,2,3,1810,620,1989,0
5286529.53,5,2,1750,10284,1,4,1750,0,1943,0
12829486.66,3,1.75,1770,33224,1,4,1770,0,1968,0
2625372.88,3,2.5,1710,2300,2,3,1570,140,2005,0
31714794.03,4,2.25,2740,88426,2,3,2740,0,1991,0
8154876.17,5,2.5,2730,17240,1,5,1660,1070,1958,0
4167898.3,3,2.5,2437,5136,2,3,2437,0,2011,0
5202955.77,4,2.5,3290,6203,2,3,3290,0,2008,0
6041712.94,4,3.5,2910,5260,2,3,2910,0,2012,1912
4324649.98,3,2,1630,7599,1,3,1630,0,2006,0
5549325.63,4,3,4410,5104,2,3,3400,1010,2006,0
2408232.3,3,2.5,1780,1487,3,3,1600,180,2006,0
2250979.52,3,3.25,1540,1487,2,3,1540,0,2011,0
2055161.31,3,1.75,1420,1189,3,3,1420,0,2006,0
5662999.93,3,2.5,2680,9750,1,4,1610,1070,1979,0
6559747.93,3,2,1750,9750,1,3,1350,400,1961,2004
3877783.08,3,2.5,2170,4912,2,3,2170,0,2003,0
5508625.63,3,2.75,2390,9966,1,5,1360,1030,1977,0
4007788.66,4,2.25,2400,5350,1.5,4,1460,940,1929,0
4662808.89,3,1,1690,4250,1,3,1020,670,1967,2011
4959124.84,3,3.5,3250,6000,2,3,2500,750,2001,0
17000922.09,4,3.75,4610,40202,1,4,2500,2110,1980,0
9025339.86,4,2.75,2440,15349,2,4,2440,0,1957,2001
2806559.64,3,1.75,1290,3870,1,5,1290,0,1916,0
5004842.08,4,1,2000,4676,1.5,3,1250,750,1916,1986
5320355.23,3,1,1050,7500,1,3,1050,0,1900,2005
3646256.75,4,2.5,2340,3784,2,3,2340,0,2008,0
4804353.8,4,2.25,2210,7665,2,4,2210,0,1968,0
6085733.8,5,2.5,2920,5568,2,3,2320,600,1906,2014
75147859.75,3,2.75,3150,219978,2,4,3000,150,1990,0
5507243.95,3,3.5,3590,6402,2,3,3590,0,1999,0
3698550.91,4,2.5,1910,5000,2,3,1910,0,2005,0
14571303.03,4,2.75,3110,35235,2,4,3110,0,1983,0
3853488.16,5,3,2440,4750,1,3,1450,990,2006,0
5856407.33,4,2.25,1330,8400,1.5,3,1330,0,1962,2003
10631240.18,3,1.75,1460,22651,1,4,1460,0,1961,2001
4713991.96,6,4.5,3902,3880,3,4,2782,1120,1977,0
10315495.14,5,4.75,5180,17811,2,3,4070,1110,2001,0
3644860.92,2,2.5,1150,2064,2,3,1150,0,2004,2003
6869944.46,4,1.5,1920,10403,1,3,1370,550,1959,1989
21486991.43,3,2.5,2520,53143,1.5,3,2520,0,1988,2000
3922160.5,2,1,970,3400,1,3,970,0,1924,2011
4843740.81,5,2.5,2490,7666,1,4,1490,1000,1989,0
4631974.37,3,2,1680,8424,1,3,1680,0,1993,0
4535967.44,3,1,1150,4825,1,4,1150,0,1957,2001
4553534.34,4,3,1980,7931,1,4,1160,820,1983,0
6396925.69,4,2.25,2070,13084,1,4,1700,370,1967,0
68248133.02,4,4.25,5660,193593,2,3,4100,1560,2001,0
7406837.36,4,2.75,2420,10962,1,3,1530,890,1977,2004
4190419.25,4,2.5,2610,4781,2,3,2610,0,2009,0
6193601.85,4,3.75,2810,10840,2,4,2070,740,1994,0
5041397.96,3,2.5,1510,10384,1,2,1030,480,1976,0
4971033.63,3,1.75,1910,4800,1,3,1080,830,1959,1989
18805555.18,3,1.75,1700,51649,1.5,5,1700,0,1931,0
7052727.36,4,2.75,2020,10720,1,4,1420,600,1976,1992
3537002.68,3,1.75,2340,4206,1,5,1170,1170,1917,0
1983856,3,2,1463,868,3,3,1463,0,2003,0
4349327.88,3,1,1430,3840,1,3,950,480,1945,2010
6961055.21,3,1.5,1180,12324,1,3,800,380,1981,2013
8976579.49,5,4.5,4400,15580,2,3,3390,1010,2003,0
3839775.58,3,2.5,1610,6176,2,3,1610,0,1994,0
6383024.29,3,2.5,1480,14250,2,3,1480,0,1996,0
7573099.17,3,2.5,2670,10338,2,3,2670,0,1987,2000
12945394.6,4,1.75,1830,29110,2,3,1230,600,1990,2009
4057753.63,2,1,920,4095,1,4,920,0,1914,1945
7717146.64,3,1,1150,19200,1,4,1150,0,1908,0
5335671.01,2,1,1190,7408,1,3,830,360,1941,1994
16810208.39,4,3.25,4160,35654,2,3,2760,1400,1973,2013
6608849.3,3,2.5,2370,12753,2,3,2370,0,2001,0
4603846.49,4,1.75,1660,3800,1.5,3,1660,0,1926,2003
4451579.49,3,2.5,1480,8381,1,4,1480,0,1968,0
4550353.81,4,2.5,2390,6426,2,3,2390,0,1999,0
2289729.02,3,3.5,1690,1432,2,3,1360,330,2008,0
5322094.12,3,1,1010,7560,1,3,1010,0,1958,2004
5945873.72,4,3.5,3500,8547,2,3,2500,1000,1994,0
6322026.87,4,2.75,2330,7642,1,3,1800,530,1990,2009
6492977.75,3,1.5,1890,9450,1,3,1090,800,1957,2000
5472569.8,4,1.75,2000,6032,1,3,1300,700,1959,1989
6431391.21,3,1,1130,10650,1,3,1130,0,1954,2005
5092842.01,4,1.75,1670,9886,1,5,1670,0,1947,0
5950382.56,3,2.5,2600,5540,2,3,2600,0,2004,2003
12029149.58,4,1.75,1560,31299,1,4,1560,0,1965,0
4717648.98,3,2,1170,5360,1,3,1170,0,1919,2001
3601360.62,4,2.5,2100,4237,2,3,2100,0,2006,0
5565195.8,3,2.25,1710,11500,1,3,1210,500,1978,0
4362070.63,4,2.75,2420,5773,2,3,2420,0,2005,0
4436378.58,4,2,1370,4000,2,3,1370,0,1951,1994
3693718.53,4,2,2660,3900,1.5,4,1480,1180,1923,0
3557385.28,4,2.5,2260,3713,2,3,2260,0,2003,0
5183778.7,4,2.5,2070,4500,2,3,2070,0,2004,2003
18685049.72,4,5.25,4670,43950,2,3,4670,0,1989,0
6145100.34,3,1,1500,13500,1,4,1500,0,1968,0
3961110.04,4,2.5,2658,3960,2,3,2658,0,2014,0
4383226.15,4,2.5,2700,5150,2,3,2700,0,2007,0
2071885.89,3,2.25,1530,1245,2,3,1050,480,2014,0
2162324.17,3,2.5,1480,1485,2,3,1280,200,2007,0
1947676.32,3,3,1390,1080,2,3,1140,250,2006,0
3167113.56,3,2.5,1660,3990,2,3,1660,0,2009,0
3545034.95,3,2.5,2050,4185,2,3,2050,0,2011,0
5815527.75,4,1,1550,7740,1.5,3,1550,0,1954,2005
4862999.47,4,2.25,1900,8600,1,4,1900,0,1975,0
6131632.17,4,2.5,2820,6180,2,3,2050,770,2013,1923
4456865.87,2,1.5,1490,4080,1,3,930,560,1956,2001
7421755.13,3,1.5,1750,12500,1,3,1150,600,1954,2005
5663558.71,4,2.5,2040,6034,2,3,2040,0,1990,2009
5139898.75,3,1.5,1900,5000,1.5,3,1640,260,1926,2003
7592909.16,3,1.75,1910,12596,1,3,1340,570,1977,2004
7968201.36,3,1,1560,14333,1,4,1560,0,1953,1983
5170529.93,3,1.75,1470,6250,1,4,1070,400,1939,1989
5700319.22,3,2.5,2700,9994,1,4,1350,1350,1959,0
8295783.41,4,3.25,3450,11240,2,4,2430,1020,1960,2001
5116297.07,3,2,1970,9600,1,4,1300,670,1967,0
6660532.58,3,2.5,2670,12187,2,3,2670,0,1986,0
8507209.27,3,2.5,2550,13458,2,3,2550,0,1990,2009
3194900.07,4,1,1720,4011,1.5,4,1720,0,1904,0
7236828.51,4,4,4270,6002,2,3,3180,1090,2004,2003
9032678.46,3,1.5,2170,16600,1,3,1130,1040,1979,2014
7395103.11,4,2.5,2840,9354,2,3,2840,0,1990,2009
19761539.56,4,2.75,3270,50994,2,4,2720,550,1983,0
4012388.6,3,1.75,1480,7040,1,3,1480,0,1974,0
4870544.67,5,2.75,2440,8000,1,4,1240,1200,1972,0
5977140.97,4,2.75,2880,5750,1.5,5,1710,1170,1928,1970
6505846.6,2,1,1730,9610,1,3,1380,350,1962,2003
2853317.68,2,1,1260,4080,1.5,5,1260,0,1926,0
5551071.35,4,2,2230,9900,1.5,5,2230,0,1959,0
7935551.64,2,2.25,2460,16940,1.5,4,1930,530,1936,0
32998236.18,4,1.75,2050,94525,1,4,1250,800,1959,0
3014582.75,3,2.5,2030,2805,2,3,1720,310,2001,0
4245864.99,2,1,810,4800,1,3,810,0,1948,1994
5973555.25,3,1,1840,8100,1,4,920,920,1953,1983
15105221.88,3,1.5,1730,40250,2,4,1730,0,1983,0
4588638.49,2,2,2280,6815,1,3,2280,0,2002,0
4712795.58,4,2.5,2630,6326,2,3,2630,0,2008,0
10089690.34,3,2.25,2270,23900,1,3,1820,450,1975,0
5137188.6,3,1.75,1020,7020,1.5,4,1020,0,1953,1983
2777285.75,4,2.5,1990,2175,2,3,1680,310,2005,0
7761162.45,4,2.5,2680,15508,2,3,2680,0,1999,0
4528976.16,3,1.75,1980,3300,1.5,4,1140,840,1926,1993
4736463.79,3,2.5,2400,6975,2,3,2400,0,1993,0
2772656.41,2,1,780,5000,1,4,780,0,1943,0
4448525.75,3,2,980,5000,1,3,980,0,1940,1996
36808123.43,3,1,1210,103237,1,2,1210,0,1918,1960
11798697.31,5,2.5,4600,19831,1,3,2300,2300,1956,2013
2356153.84,3,2.5,1480,1961,2,3,1480,0,2005,0
7745990.54,4,1.5,1320,14250,1,4,1320,0,1954,1979
9705020.89,5,2.75,4400,18500,1,5,2250,2150,1963,0
4000248.63,4,3.5,3010,3600,2,3,2370,640,1999,0
5379306.49,3,2,2260,9568,1,3,1780,480,1985,0
6832087.95,4,2,1880,14653,2,3,1880,0,1978,0
4864612.08,3,1.75,1370,9900,1,4,1370,0,1983,0
5227812.89,4,3,2720,3800,2,5,1800,920,1919,1934
5043296.84,2,1.75,1740,5400,1,4,990,750,1946,1989
4414395.43,4,2.5,2560,5593,2,3,2560,0,2001,0
5962025.91,5,2.5,2690,5557,2,3,2690,0,2012,1912
6414276.94,4,3,3240,5562,2,3,3240,0,2013,1923
4034334.86,4,2.5,2430,4747,2,3,2430,0,2008,0
1953831.92,2,2,1405,1073,2,3,1140,265,2007,0
5479993.56,5,2.75,3030,7679,2,3,3030,0,2014,0
6627881.01,4,2.5,4150,8436,2,3,4150,0,2014,0
2873775.32,3,3,1730,2940,3,3,1730,0,1985,0
20680348.74,6,2.5,3820,53173,1,4,2040,1780,1974,0
5100692.17,4,2.5,3070,6432,2,3,3070,0,2006,0
3318760.42,4,2.5,1780,4169,2,3,1780,0,1994,0
3416542.59,4,2.5,1811,4381,2,3,1811,0,2007,0
22908617.11,4,2.25,2450,62290,2,3,2450,0,1976,0
4796841.56,3,2.5,2300,7398,2,3,2300,0,2001,0
2621467.2,2,1,1440,3225,1,3,960,480,1915,0
5491537.07,4,2.25,2370,9360,2,4,2370,0,1979,0
6406792.76,4,3.25,4420,7850,2,3,3150,1270,2001,0
4238014.6,3,1,1300,3550,1.5,3,1300,0,1927,2011
4115194.63,5,3,2870,4369,2,3,2090,780,2007,0
5440287.57,3,2.75,3400,7200,2,3,2470,930,2009,0
3206739.6,3,1,1410,5060,1,4,910,500,1956,0
7664313.44,3,1.75,1640,13500,1,3,1110,530,1940,1996
5514194.86,4,2.5,3190,7399,2,3,3190,0,2006,0
6838549.4,4,2.5,2380,13435,2,3,2380,0,1992,0
3705719.93,3,2.5,2260,4165,2,3,2260,0,2005,0
5670811.38,3,1.75,1240,8050,1,4,1240,0,1978,2000
13805126.42,5,3.5,4220,26784,1,3,2110,2110,1958,2006
10099037.13,4,2.5,4250,19387,2,4,3260,990,1972,0
6015741.44,3,1.5,1860,7963,1,3,1200,660,1963,2008
7523588.54,3,2.5,2850,10474,1,4,1730,1120,1954,1979
14452612.75,3,3,2470,36445,2,4,2470,0,1980,0
4914069.44,3,2.25,2210,8000,2,4,2210,0,1969,0
4491821.4,4,1.75,1920,7665,1,4,1500,420,1975,0
5605064.49,4,3,3150,7778,2,3,3150,0,2000,0
5266470.97,4,1.75,2700,7875,1.5,4,2700,0,1968,0
4435045.73,3,2.25,2190,7149,1,4,1240,950,1963,0
1945058.96,2,2.5,1380,951,3,3,1380,0,2006,0
4222634.94,5,1.5,2520,5753,1.5,4,1510,1010,1928,0
4442526.78,3,1.75,1300,8800,1,4,1300,0,1963,0
4429083.05,4,1.75,2220,6500,2,4,2220,0,1964,0
3561491.93,2,1,730,7528,1,3,730,0,1946,0
8388377.43,4,3.25,3300,15907,2,5,3300,0,1985,0
40729319.17,4,3.25,4130,112521,2,3,4130,0,1978,0
19759167.91,3,2.5,2670,47480,2,3,2670,0,1981,2013
4052332.2,4,2.5,1980,5909,2,3,1980,0,2003,0
4575436.53,2,1,740,5995,1,4,740,0,1949,1985
3130243.76,3,1.75,2050,3520,1,4,1070,980,1977,0
5484163.16,3,1.75,1230,7500,1,3,1230,0,1987,2000
1963084.55,3,2.5,1210,1420,3,3,1210,0,2008,0
4268724.3,3,2.25,1890,7200,1,4,1230,660,1973,0
4082301.21,2,2,1870,6275,1,3,1870,0,2003,0
5178820.07,3,1.75,1330,6301,1,3,1330,0,1998,2006
13592743.57,3,2,1590,35988,1,4,1590,0,1974,0
6923801.82,3,1.75,1710,10800,1,4,1710,0,1958,1972
4415612.09,2,1,1200,9000,1,5,1200,0,1917,0
4611717.12,2,1,1140,5100,1,3,1140,0,1942,1999
6281075.77,3,1.75,2240,8153,1,3,1120,1120,1948,1994
4923790.74,2,1,920,6600,1,3,920,0,1919,2003
4307741.45,2,1,800,5000,1,3,800,0,1906,2014
7371430.91,4,2.75,1980,11443,1,5,1980,0,1952,1998
6980423.29,4,2.5,2800,12831,2,3,2800,0,2001,0
14904782.79,3,2.25,1680,35127,2,3,1680,0,1987,2000
7173165.75,4,2.5,2330,9928,2,3,2330,0,1998,2006
5555308.68,4,1.75,2240,9886,1.5,4,2240,0,1965,0
5166313.65,3,2.5,2140,8925,2,3,2140,0,1991,0
6862873.12,4,2.5,2170,14024,2,3,2170,0,1992,0
4284430.58,3,1.5,1150,8686,1,4,1150,0,1963,0
4852581.58,4,2.5,2030,3905,1.5,4,1630,400,1926,1993
5473451.2,3,2,1350,11805,1,3,1350,0,1986,0
2747661.6,2,1,910,4635,1,4,910,0,1905,0
4115652.45,4,2.5,2700,5100,1,4,1440,1260,1968,0
8199713.5,4,3.5,3730,15029,2,3,2440,1290,1991,0
7969122.47,4,2.5,2740,16007,2,3,2740,0,1984,0
3677345.28,4,3.25,2050,5000,2,4,1370,680,1987,0
3912727.71,4,3,2390,4500,2,3,2390,0,1974,0
4361460.32,4,2.75,1990,7252,1,3,1270,720,1999,0
8444469.13,4,1.75,1300,21000,1,4,1300,0,1969,0
6012405.86,3,1,1330,8912,1,3,1330,0,1948,1994
13171115.14,2,1,1000,31505,1,3,1000,0,1960,2012
7178705.57,4,2.75,2190,14937,2,3,2190,0,1993,0
4238928.07,3,1.75,1380,3402,1.5,3,1380,0,1900,2000
15023241.38,4,2.5,2610,33206,2,3,2610,0,1988,2000
1763299.14,2,1.75,1060,1241,2,3,960,100,2008,0
1450054.45,2,1,710,1136,2,4,710,0,1943,0
5681944.13,4,2.5,2730,4800,1.5,5,2230,500,1909,1988
47219060.64,4,1.75,2470,131790,2,3,2470,0,1937,1999
6986029.74,3,1.75,1760,10780,1,3,1760,0,1977,2004
4410419.04,3,2.5,1530,3464,2,3,1530,0,1998,2006
53787662.42,2,1.75,1610,158558,1.5,2,1610,0,1948,0
8452285.3,2,2,1030,21712,1,4,1030,0,1938,0
83466404.06,4,2.5,2800,246114,2,3,2800,0,1999,0
2305421.55,3,2,1310,2550,1,3,780,530,1986,0
14388804.19,4,2.25,3160,34560,1,4,3160,0,1981,0
5253919.92,3,3,2500,8304,2,3,2500,0,1997,0
3760052.69,3,1.5,2070,5386,1,4,1140,930,1948,0
4962004.71,4,1.75,1980,9000,1,2,1480,500,1978,0
6498740.25,3,2.5,2590,7237,2,3,2590,0,2004,2003
8892344.86,4,1,1910,16320,1.5,3,1910,0,1934,1978
5738295.29,3,2.5,2630,10100,1,4,1580,1050,1967,0
29722775.5,3,2.5,2630,77972,2,3,2630,0,2004,2003
3541896.59,3,2.5,1960,4400,2,3,1960,0,2006,0
18048103.1,3,1.75,1440,45302,2,3,1440,0,1977,2004
8962927.46,3,1.75,2210,16200,1,3,1390,820,1958,2004
23119550.22,4,2.5,2350,63162,2,4,2350,0,1994,0
6046977.17,3,1,1590,13000,1.5,3,1590,0,1944,0
3610195.45,3,3.5,1500,1249,2,3,1240,260,2004,2003
4091447.06,3,2.5,1900,6224,2,3,1900,0,2005,0
5102462.97,4,3.5,2370,3692,2.5,3,2370,0,2013,1923
3897090.21,3,2.5,1720,1715,2,3,1240,480,2004,2003
6133432.51,4,1.5,2020,7560,1,4,2020,0,1960,2001
1955069.26,2,1.5,1340,1210,2,3,1120,220,2008,0
2857205.5,3,2.5,1800,2700,2,3,1800,0,2011,0
2172643.17,3,2.5,1480,1590,2,3,1150,330,2010,0
5175996.38,4,2,2750,7807,1.5,5,2250,500,1916,0
